Account length,Area code,International plan,Number vmail messages,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charge,State,Voice mail plan
101,510,0,0,124,188.6,101,278.4,98,10.6,4,1,0,56.34,NH,No
95,415,0,0,96,260.7,116,201.0,120,8.1,2,1,0,49.71,MN,No
123,415,0,0,88,137.5,111,226.0,100,10.0,4,0,0,49.14,IA,No
160,408,0,0,77,207.3,117,228.6,117,5.6,2,1,0,55.99,NY,No
141,510,0,28,123,247.8,128,152.9,103,7.4,3,1,0,75.42,AL,Yes
87,415,0,0,125,67.5,116,185.9,136,11.5,3,0,0,18.71,WV,No
81,415,0,0,80,236.2,94,240.2,84,11.8,6,2,0,52.71,NM,No
75,415,0,19,90,241.8,87,215.7,102,13.1,3,4,0,59.84,CA,Yes
126,408,0,24,125,305.5,90,158.9,73,12.1,6,0,0,39.25,MA,Yes
28,415,0,0,102,167.1,87,280.2,115,9.7,3,3,0,57.07999999999999,ME,No
153,415,0,0,102,160.7,136,203.1,109,12.5,2,0,0,55.95,FL,No
97,408,0,32,87,276.3,113,185.2,107,8.6,6,2,1,41.11,NH,Yes
115,408,0,0,128,106.2,74,197.7,104,11.1,4,2,0,36.97,IN,No
95,408,0,0,83,154.0,65,237.0,105,11.2,6,1,0,56.45000000000001,WI,No
17,415,1,0,118,229.6,91,332.7,94,13.6,3,0,1,50.870000000000005,MA,No
105,415,0,20,114,256.3,91,334.7,104,8.9,2,1,0,55.96,NH,Yes
121,415,0,0,100,259.8,113,148.0,79,9.1,9,2,0,39.18,TX,No
125,408,0,0,89,215.4,127,186.8,73,11.3,2,2,0,57.45,NC,No
124,415,0,0,98,120.6,119,152.8,81,9.2,2,2,0,38.4,CT,No
35,408,0,0,67,130.4,96,229.8,80,6.9,5,2,0,39.9,NJ,No
134,510,0,0,93,226.4,117,246.8,98,12.3,10,0,1,72.88,WY,No
123,510,0,32,77,251.5,78,208.7,85,6.6,2,3,0,59.25,LA,Yes
124,415,0,0,61,179.3,111,285.5,117,10.4,6,3,0,57.900000000000006,NV,No
133,510,0,0,92,187.5,97,196.8,88,6.5,3,2,0,47.76,WV,No
185,415,0,19,123,257.7,94,190.4,107,9.6,6,0,0,51.23,AR,Yes
1,415,0,26,68,172.8,67,173.8,113,10.0,2,1,0,42.31,SC,Yes
107,415,0,0,108,102.4,110,129.7,148,9.8,5,1,0,55.63999999999999,KS,No
91,415,0,20,98,277.4,104,137.7,100,6.2,3,1,0,50.09,NY,Yes
178,408,1,0,134,141.2,78,268.2,113,11.4,2,2,1,36.25,MI,No
123,415,0,0,49,237.4,117,239.2,98,9.8,11,1,0,58.43,MA,No
170,415,0,0,44,167.5,144,260.0,97,8.7,4,1,1,65.16,UT,No
135,415,0,0,44,161.4,109,231.9,100,8.4,2,1,0,48.440000000000005,HI,No
85,408,0,0,88,264.6,105,185.4,94,9.9,3,1,0,49.71,PA,No
134,415,0,50,130,132.9,104,136.7,107,11.1,4,2,0,49.8,OR,Yes
148,415,0,36,141,207.0,60,255.7,115,10.9,2,1,0,33.73,TN,Yes
93,415,0,0,101,237.4,133,145.4,103,8.4,6,1,1,68.54,CT,No
138,415,0,0,104,144.5,92,125.7,98,11.6,1,0,0,56.35,AZ,No
159,510,0,0,98,192.6,101,259.0,108,12.2,5,0,0,39.18,OR,No
103,415,0,34,80,142.0,108,183.8,77,11.8,7,1,0,38.86,DE,Yes
150,408,0,27,112,155.0,80,251.5,111,7.2,6,0,0,50.79,MA,Yes
37,408,0,0,98,248.4,130,236.2,113,14.7,2,3,0,48.01,CT,No
33,415,1,0,99,153.1,102,123.8,104,6.4,4,0,0,42.62,AR,No
55,415,0,0,130,192.7,54,141.7,83,9.1,4,1,0,60.580000000000005,SD,No
134,408,0,32,94,199.9,124,170.8,117,16.6,3,0,0,35.120000000000005,CT,Yes
107,408,0,0,90,207.5,109,169.4,96,5.6,5,2,0,34.57,CT,No
80,408,0,36,115,256.6,78,214.9,145,3.8,4,1,0,55.19,MA,Yes
78,408,0,0,108,209.9,126,222.6,117,7.9,5,1,1,38.43,MS,No
85,408,0,17,88,233.2,75,165.7,116,9.3,7,4,1,37.6,MT,Yes
61,415,0,15,106,187.8,69,259.6,137,10.0,3,2,0,61.57,AK,Yes
97,415,0,32,94,269.1,120,203.5,38,6.7,4,5,0,55.86,DE,Yes
136,408,1,0,103,141.9,113,200.4,122,10.4,9,2,0,46.05,OH,No
135,408,0,0,100,135.9,84,184.6,82,3.8,9,3,0,38.96,MN,No
87,415,0,19,122,186.9,89,249.7,78,0.0,0,1,0,44.08,CA,Yes
165,510,0,0,67,273.8,89,150.2,88,12.8,1,0,0,62.330000000000005,OH,No
148,415,0,0,104,201.6,87,280.8,99,7.9,2,2,1,66.75,NV,No
99,415,0,0,102,99.1,118,211.6,126,7.7,2,2,0,40.1,SC,No
123,415,0,0,78,184.6,96,156.9,92,9.1,2,2,0,48.02,WV,No
127,415,1,0,87,222.1,101,156.7,122,13.0,3,1,0,66.0,NM,No
151,415,0,0,89,187.5,83,119.5,100,4.3,3,0,0,46.03,WY,No
185,408,0,0,92,250.2,115,158.1,79,10.8,4,1,0,47.92,CA,No
65,415,0,34,119,142.1,106,214.6,87,12.5,4,4,0,50.96,KS,Yes
58,510,0,0,126,248.9,108,158.6,88,14.4,2,4,0,60.77,WY,No
104,415,0,0,87,158.6,98,187.7,87,10.5,6,2,0,35.629999999999995,OK,No
44,415,0,0,89,163.0,96,268.1,151,8.3,3,0,0,50.54,UT,No
58,408,0,0,112,265.8,122,182.4,87,0.0,0,4,0,52.24,MA,No
108,415,0,0,117,164.2,103,201.4,68,9.4,5,0,0,52.3,UT,No
132,510,0,0,88,253.0,124,195.7,120,10.7,4,1,0,45.06,MN,No
80,415,0,0,67,181.6,112,197.3,63,15.9,2,2,0,41.46,NE,No
162,415,0,0,98,242.0,107,246.9,96,10.2,2,2,0,46.3,OH,No
110,510,0,0,62,275.0,86,212.1,94,16.7,3,2,0,44.79,KY,No
96,415,0,0,105,246.9,94,254.4,107,10.3,3,1,1,70.84,WA,No
168,408,0,0,134,240.1,87,164.0,147,11.6,2,2,1,51.32,NY,No
72,510,0,0,116,235.3,126,292.1,114,5.0,3,4,1,70.21,IN,No
125,408,0,23,104,227.8,115,158.5,100,10.2,3,1,0,42.6,CO,Yes
170,510,0,0,106,204.9,70,224.3,133,9.8,3,2,0,51.37,DC,No
71,510,0,0,84,232.5,129,191.1,82,14.9,4,3,0,55.23,AK,No
124,415,0,0,109,144.2,152,120.4,97,12.9,12,1,0,43.09,SC,No
68,415,0,0,68,251.6,123,191.6,100,10.9,6,2,0,59.62,KS,No
97,415,0,0,134,0.0,0,175.4,94,11.8,6,1,0,38.75,UT,No
98,510,1,0,71,306.6,66,144.2,93,2.1,4,1,0,53.56,IL,No
24,408,0,0,73,131.0,81,238.6,69,8.6,3,2,1,38.79,DC,No
136,510,0,0,63,208.8,95,224.0,119,9.8,2,0,0,55.17,DC,No
44,408,0,0,86,175.9,87,215.4,106,9.5,2,0,1,66.61999999999999,OK,No
96,415,0,40,90,206.4,154,126.3,118,13.4,4,0,0,39.62,KY,Yes
31,415,0,0,129,260.4,78,88.7,100,7.0,5,1,0,40.6,NE,No
72,415,0,0,102,261.0,103,262.7,85,13.3,5,0,0,54.09,AL,No
24,415,0,0,104,90.0,101,205.1,116,7.3,5,1,0,36.17,HI,No
112,415,0,31,89,256.8,117,249.7,87,11.5,1,4,0,63.22,SC,Yes
117,415,1,0,118,259.6,84,153.2,86,10.0,3,1,1,73.63000000000001,GA,No
137,415,0,19,96,241.3,146,211.4,109,7.8,2,0,0,52.42,KS,Yes
136,408,0,0,75,219.5,97,73.7,92,9.8,5,0,0,38.67,PA,No
95,415,0,0,103,259.6,90,230.0,117,14.0,2,0,0,52.69,UT,No
82,415,0,19,73,246.4,65,199.0,114,4.1,4,1,0,46.96,OR,Yes
145,415,0,0,116,286.7,91,240.7,115,9.0,13,1,1,68.59,ND,No
56,415,1,0,114,215.6,110,236.7,67,10.5,5,1,0,51.38,KY,No
155,408,1,0,146,152.5,105,148.1,104,10.0,5,2,0,58.3,MN,No
133,408,0,0,100,199.2,105,244.1,119,11.8,4,0,1,40.15,OH,No
53,415,0,0,113,189.7,84,256.2,108,12.9,7,2,0,39.95,TX,No
123,415,0,0,87,226.1,101,268.6,121,8.2,3,5,1,62.6,WY,No
136,415,0,0,83,249.3,119,249.7,90,9.8,4,7,0,51.62,GA,No
57,415,0,0,113,208.0,134,208.1,81,8.4,4,3,0,47.32,TX,No
62,408,0,0,111,169.5,104,193.6,97,10.3,5,1,0,39.07,WV,No
112,415,0,0,94,268.1,112,140.8,75,8.6,18,1,0,38.98,NM,No
55,415,0,20,91,199.7,113,216.5,110,7.3,1,1,0,54.25,MI,Yes
95,408,0,0,115,216.2,88,255.3,96,6.3,2,6,1,41.94,NC,No
125,415,0,0,65,209.8,93,210.6,109,9.1,4,1,0,59.95,NY,No
1,415,0,0,106,134.9,106,152.3,75,10.0,3,5,1,45.13,TX,No
98,415,0,36,81,163.2,125,172.7,120,8.0,2,6,1,44.59,KY,Yes
105,415,0,0,88,175.1,103,184.4,112,5.4,5,1,0,59.11000000000001,SD,No
113,415,0,30,102,183.4,123,235.0,52,11.6,7,0,0,49.970000000000006,ID,Yes
99,408,0,0,44,214.5,105,233.7,75,7.9,1,3,1,63.95000000000001,OR,No
103,415,0,0,134,97.7,85,181.7,134,8.4,3,1,0,41.2,WI,No
177,408,0,0,81,161.8,97,217.0,106,8.0,5,1,0,54.64,WV,No
149,415,0,20,132,276.8,94,149.9,110,10.2,6,0,0,51.41,SC,Yes
160,415,0,0,136,270.8,134,219.3,101,13.9,2,1,1,66.7,CT,No
116,408,0,0,54,213.4,82,186.2,116,7.9,2,2,0,39.120000000000005,NV,No
90,415,0,22,94,231.7,90,222.2,108,6.4,12,1,0,42.59,ND,Yes
148,415,1,0,81,187.7,71,122.3,97,9.6,2,0,1,58.24000000000001,MI,No
147,415,0,35,134,141.1,99,212.1,90,10.1,4,2,1,48.26,MT,Yes
95,510,0,0,96,202.1,126,210.5,97,10.4,5,0,0,29.88,NE,No
201,510,0,0,72,225.2,90,195.1,99,7.0,6,1,0,57.19,UT,No
80,415,0,0,89,131.7,78,235.3,131,11.8,4,0,0,40.14,WV,No
122,415,1,0,117,218.7,93,236.0,97,11.5,5,1,0,46.57,AR,No
132,408,0,0,100,148.8,95,224.5,117,6.7,2,0,0,47.63,MT,No
83,510,0,0,71,214.8,92,247.9,108,13.0,5,1,0,57.28,UT,No
99,408,0,0,107,208.4,103,209.0,95,8.8,3,7,1,43.16,HI,No
84,415,0,0,86,275.6,105,201.4,108,14.3,3,3,1,65.69,KS,No
46,415,0,0,67,167.2,62,194.8,98,9.7,6,1,0,37.6,NY,No
87,510,0,0,106,224.5,117,273.4,152,8.9,5,2,0,47.54,OH,No
150,415,0,0,117,192.4,89,242.6,99,7.9,4,1,0,54.86000000000001,HI,No
73,408,0,0,112,167.2,85,100.3,61,10.8,6,1,0,50.25,KS,No
7,415,0,0,87,281.1,83,158.5,77,11.0,5,3,0,62.0,IN,No
89,415,0,12,105,151.3,107,201.9,132,10.5,3,2,0,47.66,OR,Yes
131,408,1,0,83,118.8,94,147.9,95,13.7,3,3,1,34.59,NY,No
105,415,0,0,96,175.2,97,222.4,36,12.0,5,3,0,62.21,VA,No
108,408,1,0,114,211.3,70,136.1,85,13.8,3,2,1,41.26,MI,No
47,415,0,28,109,137.6,94,203.8,109,8.3,6,1,0,43.330000000000005,ID,Yes
101,415,1,0,116,130.4,114,207.3,109,7.3,5,1,0,39.64,MO,No
182,415,0,24,104,143.4,127,191.0,98,11.6,3,1,0,37.1,AL,Yes
161,408,0,0,73,170.2,79,194.3,79,12.5,3,1,0,51.27,OR,No
128,408,0,0,130,302.6,71,191.5,82,5.5,7,1,1,65.95,VT,No
69,415,0,31,63,191.6,90,153.0,129,13.2,2,2,0,52.98,AZ,Yes
113,408,0,34,63,134.2,82,168.4,118,13.3,3,1,0,22.63,VA,Yes
87,408,0,30,114,215.8,130,154.8,88,7.8,2,0,0,65.13,PA,Yes
71,415,0,0,70,252.7,122,225.8,104,12.3,3,0,0,60.7,CO,No
76,415,0,0,69,225.1,110,240.3,85,9.6,5,1,0,56.400000000000006,KY,No
87,510,0,0,109,127.5,86,289.3,83,14.5,4,3,0,52.7,NJ,No
117,408,0,0,82,187.5,108,189.3,97,11.5,3,1,0,39.28,IL,No
177,415,0,0,91,225.2,79,224.7,58,8.9,8,3,1,66.78,WA,No
95,415,0,0,104,152.4,95,236.5,80,9.4,3,1,0,38.34,WV,No
76,415,0,0,78,257.2,83,91.6,92,16.2,3,1,0,55.32,RI,No
66,415,0,0,103,254.3,77,197.3,138,10.5,2,2,0,53.45,OH,No
110,415,0,0,124,146.9,141,217.1,102,9.9,7,1,0,45.510000000000005,MO,No
204,510,0,0,145,154.8,95,191.4,77,14.1,5,3,0,51.85000000000001,MD,No
32,415,0,31,97,183.5,111,206.8,111,13.0,2,0,0,58.69,OH,Yes
133,408,0,39,107,253.8,77,128.7,85,6.7,3,5,0,64.16,VA,Yes
185,408,0,0,97,288.7,83,111.2,110,12.1,3,2,0,37.26,FL,No
103,415,0,37,78,241.9,108,244.7,110,10.6,3,1,0,49.52,CO,Yes
91,510,0,0,100,189.6,104,206.7,85,11.1,3,1,0,37.790000000000006,NY,No
131,415,0,0,89,185.5,87,250.0,132,5.2,6,2,0,50.51,WV,No
153,510,0,0,127,143.5,121,210.7,130,11.8,4,0,0,43.75,LA,No
132,415,0,25,96,269.9,107,229.1,87,7.1,7,2,0,44.1,MA,Yes
148,510,0,0,92,150.9,125,245.5,131,14.6,9,1,0,51.28,UT,No
141,408,0,0,90,234.1,80,211.5,104,6.0,3,5,0,62.8,AL,No
105,415,0,0,102,140.2,134,227.4,111,12.2,2,2,0,41.82,ME,No
169,408,0,0,105,158.2,88,287.7,111,13.8,3,3,1,62.52,TX,No
127,415,0,23,80,216.1,85,156.9,82,9.8,4,1,0,51.96,ND,Yes
57,415,0,0,92,193.9,127,231.5,93,10.1,2,0,0,33.809999999999995,CO,No
123,415,0,33,87,114.8,59,220.4,99,2.9,7,0,0,35.46,LA,Yes
103,510,0,35,101,208.3,81,87.4,77,13.9,2,4,1,40.25,MT,Yes
101,415,0,0,89,199.6,97,53.3,61,11.5,5,1,0,40.24,OR,No
123,415,0,22,105,80.0,86,120.8,82,15.6,12,2,0,44.6,NH,Yes
78,510,0,32,116,192.2,83,246.1,92,10.8,4,6,0,55.010000000000005,NE,Yes
101,415,0,28,96,285.8,72,203.0,111,9.4,6,4,0,64.28,WV,Yes
129,415,0,0,98,232.4,101,261.2,123,12.5,6,1,0,48.63,NV,No
67,415,0,34,114,207.6,115,205.7,114,9.2,4,0,0,47.62,MA,Yes
37,415,0,0,116,167.4,99,216.5,112,14.0,5,3,0,50.55,MI,No
64,415,1,0,83,148.3,91,238.6,69,12.5,3,3,0,40.93,KY,No
173,510,0,0,103,101.3,111,167.3,106,7.8,7,1,0,29.32,WV,No
135,510,0,0,115,249.8,68,211.4,82,13.6,3,1,0,49.400000000000006,KY,No
75,415,0,42,93,170.8,108,104.5,91,11.2,8,1,0,59.85,NJ,Yes
88,415,0,0,112,221.6,70,190.6,75,11.6,3,4,1,36.54,ME,No
112,415,0,0,112,209.7,104,164.4,97,9.4,5,3,0,56.88,TX,No
113,408,0,0,137,242.8,109,247.8,97,6.5,4,0,0,49.41,MN,No
121,510,0,28,94,141.5,76,237.3,87,6.4,3,2,0,32.459999999999994,VA,Yes
70,415,0,0,145,183.6,102,151.8,75,10.5,2,1,0,44.43000000000001,DC,No
90,415,0,0,103,197.1,137,294.5,83,10.5,4,0,0,44.34,MD,No
39,408,0,0,83,199.6,114,206.2,104,6.5,4,0,0,34.59,RI,No
142,408,0,0,134,187.8,106,138.1,108,8.3,2,0,0,55.06,MA,No
176,408,0,0,101,154.7,78,164.4,79,9.0,2,1,0,49.9,MD,No
105,408,0,0,81,225.1,80,230.1,117,8.5,2,1,0,46.31999999999999,NM,No
57,415,0,0,74,224.9,85,178.2,104,10.5,3,2,1,68.32000000000001,MN,No
110,510,0,0,92,258.4,81,109.6,74,14.8,4,1,0,29.17,MI,No
88,415,0,0,81,193.4,90,89.6,107,12.8,5,2,0,49.28,AZ,No
95,408,0,0,119,157.1,70,181.5,120,14.0,6,0,0,49.46,AL,No
147,415,0,0,83,208.1,144,204.6,72,15.6,3,3,0,44.1,MI,No
101,415,0,0,92,188.0,117,219.7,125,13.5,4,4,1,46.56,SC,No
115,415,0,0,111,236.2,98,205.6,92,15.6,2,1,0,52.6,MS,No
103,415,0,0,103,202.8,89,233.0,126,12.9,2,2,0,42.7,MS,No
82,415,0,0,112,193.4,120,254.4,117,7.0,10,0,0,52.21000000000001,CA,No
141,415,0,0,126,233.0,98,152.2,106,9.1,7,0,0,53.74,MD,No
149,408,0,0,80,197.4,127,188.2,102,9.7,2,2,0,49.22,ND,No
131,510,0,0,123,151.9,74,218.5,101,10.7,2,2,0,60.58,IL,No
119,510,0,0,108,264.1,100,203.7,79,7.3,3,1,0,40.43,SD,No
112,510,0,0,83,219.0,89,168.0,116,7.1,8,3,0,52.74000000000001,AL,No
116,510,0,35,103,167.2,106,205.7,102,11.8,2,2,0,37.46,NV,Yes
94,415,0,0,98,189.4,89,352.2,95,8.4,5,3,0,54.43000000000001,LA,No
90,408,0,0,93,187.0,103,282.3,124,12.4,6,2,0,56.99,VA,No
114,415,0,31,98,180.5,105,151.3,101,13.0,4,0,0,56.73,DE,Yes
63,408,0,25,137,116.6,76,141.5,110,12.2,2,1,0,45.49999999999999,CT,Yes
130,408,0,0,129,237.2,128,210.1,91,8.7,2,4,1,68.72,CO,No
122,408,0,29,83,268.2,93,168.0,95,8.4,6,3,0,58.29,MA,Yes
166,510,0,0,93,214.3,99,196.8,110,7.2,5,3,0,54.09,OR,No
62,415,0,0,98,173.5,95,218.0,122,10.1,4,0,0,34.48,WA,No
78,415,0,21,85,223.1,79,124.0,92,9.5,1,2,0,48.830000000000005,SC,Yes
148,415,0,26,91,160.5,127,218.3,88,9.9,3,1,0,43.290000000000006,IN,Yes
154,510,0,0,122,214.2,71,178.0,105,12.0,2,3,1,47.720000000000006,MD,No
110,408,0,34,114,129.3,114,136.3,102,6.3,12,1,0,45.38,NV,Yes
75,415,0,0,106,188.0,115,235.4,116,8.5,5,0,1,70.14999999999999,TX,No
84,408,0,38,106,153.6,106,260.4,87,7.4,5,2,0,47.870000000000005,ND,Yes
113,510,0,0,88,204.0,112,117.9,118,6.6,3,1,0,31.450000000000003,WV,No
181,510,0,40,61,341.3,79,165.7,97,6.3,3,2,0,48.59,CO,Yes
51,415,0,0,88,134.7,102,170.7,97,10.0,3,2,0,44.84,TX,No
102,408,0,29,86,314.3,109,280.2,110,14.3,2,0,0,67.08,FL,Yes
107,408,0,0,95,108.1,85,204.3,87,13.2,3,1,0,27.51,AL,No
88,510,0,0,99,174.8,128,184.2,83,7.9,2,5,1,39.35,WV,No
82,415,0,0,102,237.1,122,118.3,91,17.5,4,0,0,47.900000000000006,MI,No
204,415,0,0,85,254.1,95,176.4,96,5.9,3,6,0,52.82000000000001,NY,No
130,510,0,0,63,191.8,93,132.5,125,12.1,4,3,0,54.23,MS,No
174,510,0,0,108,142.3,143,316.7,131,12.5,5,0,0,55.52,MO,No
129,415,0,0,113,256.9,97,185.5,126,12.1,2,2,0,51.8,AR,No
190,415,1,0,55,223.0,124,243.2,81,10.0,7,3,0,40.68000000000001,MS,No
54,510,1,0,91,152.8,130,160.3,98,11.2,8,3,0,56.18000000000001,NY,No
78,408,0,0,88,283.4,93,262.1,108,8.6,9,0,0,54.22,SD,No
100,415,0,29,127,175.9,82,207.2,100,8.9,3,1,0,53.66,AK,Yes
70,510,0,30,72,170.0,92,127.9,68,9.4,4,3,0,41.37,WV,Yes
111,510,0,0,119,198.2,94,248.5,94,12.1,4,1,0,33.43000000000001,SC,No
117,408,0,0,98,228.0,131,240.0,111,10.6,3,1,0,38.75,VA,No
68,415,0,0,93,147.6,80,213.5,85,10.1,2,0,0,31.28,MS,No
27,510,0,0,95,274.3,109,242.7,119,8.2,3,2,1,64.0,SD,No
91,415,0,0,61,158.8,96,189.6,92,10.5,2,1,0,39.09,MN,No
181,415,0,27,93,249.0,127,215.7,82,10.6,4,1,0,56.38,AL,Yes
118,415,0,36,106,165.7,115,189.2,63,9.8,5,3,0,66.86000000000001,CO,Yes
112,415,0,0,114,191.4,119,144.0,78,10.0,11,2,0,50.49,ME,No
93,415,0,0,121,191.9,131,165.5,125,12.0,4,0,0,50.07,GA,No
102,408,0,0,94,207.9,100,190.4,120,10.1,10,0,0,47.26,AZ,No
93,415,0,0,131,190.4,108,290.0,66,10.4,2,0,0,48.400000000000006,MA,No
107,415,0,32,101,211.9,145,167.6,138,8.2,5,1,0,43.03,AZ,Yes
100,415,0,32,123,230.9,101,192.0,106,12.6,9,3,0,44.31,IN,Yes
115,415,0,0,111,227.0,108,313.2,113,13.2,1,2,0,56.16,DE,No
63,510,0,13,61,181.2,88,174.0,68,10.3,2,0,0,54.59,WI,Yes
57,415,0,0,101,236.7,65,252.3,137,9.5,1,0,0,60.28000000000001,ME,No
119,408,0,26,100,173.3,121,203.5,108,11.6,5,1,0,40.3,DC,Yes
73,408,0,0,92,198.3,87,364.9,106,9.1,4,1,0,46.11,GA,No
98,408,0,30,71,182.4,108,183.8,88,11.0,8,2,0,37.22,HI,Yes
139,415,1,0,121,192.9,137,168.3,96,11.2,13,0,0,46.88,VA,No
31,408,0,28,116,240.7,125,245.5,80,10.6,7,1,0,52.53,NY,Yes
129,510,0,32,99,155.1,89,234.8,96,11.4,5,1,0,52.13,PA,Yes
115,415,0,0,89,192.3,95,151.0,75,9.3,3,7,1,42.54,AR,No
108,415,0,0,99,221.1,93,229.2,110,14.0,9,2,1,72.14,HI,No
139,408,0,0,110,132.9,93,272.0,120,12.1,1,0,0,38.2,DE,No
102,408,0,0,125,199.2,99,163.2,88,10.0,1,4,0,59.55,WV,No
149,408,0,0,83,201.4,81,264.2,79,8.8,1,1,0,51.39000000000001,OK,No
113,415,0,0,143,210.1,93,175.1,86,13.1,7,2,0,48.57,OR,No
131,408,0,33,100,194.0,85,253.4,124,5.2,5,1,0,47.99999999999999,ND,Yes
83,408,0,0,101,160.4,92,235.3,150,11.4,10,0,0,36.75,MO,No
96,415,0,21,95,256.3,150,158.6,72,10.8,6,2,0,66.8,AR,Yes
98,408,0,0,77,138.3,155,142.6,105,8.5,7,1,0,42.94,GA,No
3,415,0,0,120,203.7,129,170.5,89,14.1,3,3,0,52.57,TN,No
77,408,0,17,84,201.0,102,219.7,97,11.3,5,0,0,54.97,MA,Yes
75,408,0,24,119,182.0,108,270.9,106,9.4,2,3,0,56.35,ND,Yes
40,510,0,0,115,141.4,123,253.0,115,10.5,3,4,1,43.71000000000001,IA,No
108,415,0,0,102,223.4,127,251.4,104,10.6,6,0,0,62.53,NJ,No
100,415,0,0,96,197.9,89,284.5,93,11.7,2,4,1,39.24,MT,No
16,415,0,0,100,230.1,138,148.8,78,10.2,11,3,0,49.83,AL,No
115,510,0,16,110,185.7,111,161.5,113,5.6,4,2,0,39.95,NY,Yes
108,510,0,25,88,109.9,113,165.7,99,8.7,1,3,0,40.71,PA,Yes
107,510,0,0,76,156.1,65,244.0,91,8.3,3,5,0,47.76,VT,No
161,415,0,0,100,230.4,135,241.5,104,7.8,5,2,1,76.48,NC,No
147,415,0,0,74,320.9,78,157.2,126,10.4,4,2,0,51.24,CT,No
107,415,0,0,94,114.3,111,114.5,97,11.4,5,3,0,37.77,MO,No
120,510,0,0,123,206.4,105,283.2,93,10.8,3,1,0,53.2,WV,No
107,408,0,36,83,179.6,91,166.3,121,10.3,2,1,0,34.42,NJ,Yes
58,510,0,0,96,167.6,107,205.9,106,14.7,5,3,0,40.64,AK,No
91,408,0,0,121,175.2,87,136.3,80,13.3,3,2,0,43.5,LA,No
13,415,0,0,139,239.6,88,221.7,123,7.1,5,2,0,46.620000000000005,AL,No
104,408,0,0,127,179.4,79,150.6,77,15.2,6,5,0,67.02,IN,No
93,415,0,31,85,213.1,100,192.7,87,10.7,4,1,0,61.32,MA,Yes
95,510,0,0,95,181.6,101,143.4,113,12.8,4,2,0,50.21,DE,No
104,415,0,0,141,187.1,140,216.6,100,10.0,4,3,0,37.150000000000006,SC,No
35,408,0,0,115,158.2,82,215.7,118,10.3,2,5,1,39.71,NH,No
62,415,0,0,94,207.6,92,195.0,98,8.8,4,3,0,51.79,LA,No
143,510,0,0,112,290.9,92,228.4,91,13.9,5,1,0,54.900000000000006,MS,No
62,415,0,0,91,122.9,130,228.4,102,8.5,4,4,0,54.45,NM,No
60,415,1,0,97,277.4,117,202.0,139,11.0,2,0,1,61.55,WA,No
41,510,0,0,138,214.1,83,193.0,105,11.9,4,1,0,56.63,SC,No
34,415,0,14,100,248.7,126,199.8,120,10.7,5,2,0,49.790000000000006,MT,Yes
56,408,0,0,112,278.2,122,288.1,85,7.1,5,0,1,63.29,ME,No
183,415,0,0,100,246.6,78,304.2,107,9.5,4,1,0,55.83,NM,No
94,415,0,0,111,156.2,67,187.9,89,10.5,4,2,0,53.66,AZ,No
73,415,0,47,117,204.0,114,174.6,94,6.3,3,2,0,48.57000000000001,CT,Yes
123,408,0,0,94,150.0,104,268.6,119,9.6,4,2,0,34.86,IL,No
64,408,0,0,97,192.3,97,214.9,89,10.4,1,3,0,38.510000000000005,IN,No
127,415,1,0,60,179.5,159,171.8,122,6.2,4,4,1,41.27,AR,No
33,415,0,0,111,203.8,110,237.4,100,9.3,5,3,0,51.18,RI,No
27,415,0,0,67,248.0,115,61.4,109,7.8,6,1,0,61.85,ND,No
123,408,0,0,99,210.7,80,231.9,75,2.1,5,0,0,56.56,NH,No
148,510,0,0,95,185.7,105,300.0,143,10.0,5,2,0,55.23,NV,No
81,415,0,0,121,230.1,105,140.5,123,13.3,3,0,0,45.23,UT,No
122,510,0,30,108,287.6,76,177.1,85,6.9,3,2,0,65.42999999999999,NC,Yes
52,415,0,0,97,273.2,128,179.6,118,11.0,5,1,0,60.94,MI,No
91,408,0,44,101,173.1,98,242.1,95,9.1,3,1,0,53.99,WI,Yes
54,415,0,0,85,225.4,93,244.3,132,10.2,2,2,1,63.99,AR,No
152,510,0,0,93,136.4,106,197.3,107,9.0,2,1,0,52.8,NH,No
201,415,0,0,110,299.1,86,251.3,81,11.2,4,1,1,66.84,TX,No
78,415,0,0,115,117.9,102,201.0,94,12.0,3,4,1,30.86,ID,No
67,415,0,0,70,252.2,143,208.9,91,7.5,6,0,0,43.11,CT,No
100,408,0,0,125,148.3,102,277.8,97,9.7,6,1,0,52.43,NH,No
41,510,0,0,67,244.8,74,223.8,156,12.3,5,3,0,62.18,WY,No
133,415,0,0,71,184.0,131,275.5,132,12.9,4,3,0,43.57,OR,No
36,408,0,43,123,129.1,117,325.9,105,8.6,6,2,0,18.37,SC,Yes
51,510,0,28,121,203.7,99,246.2,88,8.3,3,0,0,66.58999999999999,MD,Yes
122,415,0,0,128,146.4,70,123.0,75,8.1,4,0,0,38.67,NY,No
84,408,0,41,102,140.7,117,217.7,101,12.8,5,1,0,41.580000000000005,NM,Yes
91,415,0,0,128,205.5,103,130.7,63,13.8,5,0,0,53.59,LA,No
110,408,0,0,102,178.9,118,214.6,74,9.4,4,1,0,50.49,UT,No
91,408,1,0,115,103.6,116,156.3,86,12.2,4,1,0,37.91,AL,No
121,408,0,0,74,192.9,98,144.0,103,10.1,4,5,0,55.78,DE,No
